9.179031158514452,0.49101960059044053
17.927628375225563,0.4842341977262981
31.804282616156566,0.4832058342214082
49.335492283638494,0.4822268680901156
81.29406546132248,0.4787735426086297
125.24744135227937,0.4990489191351702
171.47287403747342,0.5348979403558508
241.15581273206345,0.5805456042301108
323.06796145405536,0.6270285327851985
431.0163849361715,0.657165421349897
582.2137704920748,0.6881151212437878
813.7488321984133,0.7092437251324639
979.4069704823328,0.7181666870722726
464.9063593281393,0.6669461013221684
90.87998966854713,0.485271542571842
