9.874178561442092,0.49017535456895883
13.557665943249908,0.48924129514093656
18.155217613595045,0.48586431105501
21.96895603270488,0.5160371249823247
24.111567928900577,0.5462458642722556
28.48492355661043,0.5780622635392633
36.28996566997859,0.6188420407790228
49.67333380780628,0.6538737600001839
49.67333380780628,0.6538737600001839
77.7265396690596,0.6872214778487088
133.4846698730608,0.7025526263451893
210.3009620021695,0.7146460015358811
369.0454345708882,0.7188528614982428
671.9286573313042,0.7240270118490468
1043.3886135744126,0.7271345557153517
